id_obat,nama_obat,nama_obat_internasional,kelas_terapi,sub_kelas_terapi,sub_sub_kelas_terapi,sub_sub_sub_kelas_terapi,sediaan,kekuatan,satuan,fpktp,fpktl,pp,prb,oen,program,kanker,komposisi,restriksi_kelas_terapi,restriksi_sub_kelas_terapi,restriksi_sub_sub_kelas_terapi,restriksi_sub_sub_sub_kelas_terapi,restriksi_obat,restriksi_sediaan,peresepan_maksimal
4863,Analog Insulin Prandial: insulin aspart,Analog Prandial Insulin: insulin aspart,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,,,
4864,Analog Insulin Prandial: insulin glulisin,Analog Prandial Insulin: insulin glulisin,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,,,
4862,Analog Insulin Prandial: insulin lispro,Analog Prandial Insulin: insulin lispro,"HORMON, OBAT ENDOKRIN LAIN dan KONTRASEPSI",ANTIDIABETES,Antidiabetes Parenteral,,INJEKSI,100,"INTERNASIONAL UNIT / MILILITER (KEMASAN VIAL, DISPOSABLE CARTRIDGE, PENFILL CARTRIDGE)",Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"a) Dapat digunakan untuk pasien DM tipe 1 atau DM tipe 2.
b) Untuk DM tipe 1 dapat dimulai dengan Human Insulin atau Analog Insulin.
c) Wanita hamil yang memerlukan insulin maka diutamakan menggunakan human insulin.
d) Diperlukan kehati-hatian terhadap risiko terjadinya hipoglikemia yang penanganannya merujuk pada penatalaksanaan hipoglikemia.",,,,
178,anastrozol,anastrozole,ANTINEOPLASTIK dan IMUNOMODULATOR,TERAPI ENDOKRIN,Antagonis Hormon Dan Senyawa Sejenis,,TABLET,1,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,"a) Dapat digunakan untuk kanker payudara post menopause dengan pemeriksaan reseptor estrogen/progesteron positif.
b) Dapat digunakan pada premenopause atau perimenopause yang dijadikan post menopause dengan pemberian goserelin asetat.",,30 tab/bulan.
182,"anestetik lokal gigi, kombinasi KDT/FDC mengandung lidokain dan epinefrin","dental local anesthetic, fixed dose combination (FDC) contains lidocaine and epinephrine",OBAT dan BAHAN untuk GIGI,PREPARAT LAINNYA,,,INJEKSI,2,MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"lidokain 2 %
epinefrin 1:80.000",,,,,,,
194,"antasida, kombinasi aluminium  hidroksida dan magnesium hidroksida","antacid, combination of aluminum hydroxide and magnesium hydroxide",OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,SUSPENSI,200;200,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"aluminium hidroksida 200 mg
magnesium hidroksida 20 mg",,,,,,,
194,"antasida, kombinasi aluminium  hidroksida dan magnesium hidroksida","antacid, combination of aluminum hydroxide and magnesium hydroxide",OBAT untuk SALURAN CERNA,ANTASIDA dan ANTIULKUS,,,TABLET KUNYAH,200;200,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"aluminium hidroksida 200 mg
magnesium hidroksida 20 mg",,,,,,,
196,"antibakteri, kombinasi KDT/FDC mengandung basitrasin dan polimiksin B","antibacterial, fixed dose combination (FDC) contains bacitracin and polymyxin B",OBAT TOPIKAL untuk KULIT,ANTIBAKTERI,,,SALEP,500;10000,INTERNASIONAL UNIT / GRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,"basitrasin 500 IU/g
polimiksin B 10.000 IU/g",,,,,,,
1704,anti-D (Rho(D)) imunoglobulin,anti-D (Rho(D)) immunoglobulin,PRODUK DARAH dan PENGGANTI PLASMA,PENGGANTI PLASMA dan PLASMA EKSPANDER,,,INJEKSI,1500,INTERNASIONAL UNIT,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
197,"antifungi, kombinasi KDT/FDC mengandung asam benzoat dan asam salisilat","antibacterial, fixed dose combination (FDC) contains benzoic acid and salicylic acid",OBAT TOPIKAL untuk KULIT,ANTIFUNGI,,,SALEP,6;3,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"asam benzoat 6 %
asam salisilat 3 %",,,,,,,
203,"antihemoroid, kombinasi KDT/FDC mengandung bismut subgalat, heksaklorofen, lidokain, dan seng oksida","antihemorrhoids, fixed dose  combination (FDC) containing bismuth subgalate, hexachlorophene, lidocaine, and zinc oxide",OBAT untuk SALURAN CERNA,ANTIHEMOROID,,,SUPOSITORIA,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,"bismut subgalat
heksaklorofen
lidokain
seng oksida",,,,,,,5 sup/kasus.
225,aripiprazol,aripiprazole,PSIKOFARMAKA,ANTIPSIKOTIK,,,ORAL SOLUTION,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Diresepkan oleh dokter yang memiliki kompetensi dibidang ilmu kedokteran jiwa, atau neurologi, atau neurologi anak. Termasuk untuk kasus iritabilitas terkait dengan gangguan autisme.",,15 mg/hari.
225,aripiprazol,aripiprazole,PSIKOFARMAKA,ANTIPSIKOTIK,,,TABLET,5,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Diresepkan oleh dokter yang memiliki kompetensi dibidang ilmu kedokteran jiwa, atau neurologi, atau neurologi anak. Termasuk untuk kasus iritabilitas terkait dengan gangguan autisme.",,15 mg/hari.
225,aripiprazol,aripiprazole,PSIKOFARMAKA,ANTIPSIKOTIK,,,TABLET DISPERSIBLE,10,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,"Diresepkan oleh dokter yang memiliki kompetensi dibidang ilmu kedokteran jiwa, atau neurologi, atau neurologi anak. Termasuk untuk kasus iritabilitas terkait dengan gangguan autisme.",,15 mg/hari.
225,aripiprazol,aripiprazole,PSIKOFARMAKA,ANTIPSIKOTIK,,,TABLET DISPERSIBLE,15,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,"Diresepkan oleh dokter yang memiliki kompetensi dibidang ilmu kedokteran jiwa, atau neurologi, atau neurologi anak. Termasuk untuk kasus iritabilitas terkait dengan gangguan autisme.",,15 mg/hari.
234,artesunat,artesunate,ANTIINFEKSI,ANTIPROTOZOA,Antimalaria,,INJEKSI,60,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan: Disediakan oleh Program 
Kemenkes.",,"a) Diberikan pada malaria berat.
b) Khusus di FPKTP, pemberian hanya 1 kali yang segera dirujuk ke FPKTL.",,
235,articulating paper,articulating paper,OBAT dan BAHAN untuk GIGI,PREPARAT LAINNYA,,,KERTAS WARNA PENANDA OKLUSI,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
252,asam asetat,acetic acid,"OBAT untuk TELINGA, HIDUNG, dan TENGGOROK",,,,TETES TELINGA,2,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Catatan: dibuat baru, recenter
paratus (r.p.).",,
253,asam asetilsalisilat (asetosal),acetylsalicylic acid (acetosal),OBAT KARDIOVASKULAR,ANTIAGREGASI PLATELET,,,TABLET,80,MILIGRAM,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,30 tab/bulan.
253,asam asetilsalisilat (asetosal),acetylsalicylic acid (acetosal),OBAT KARDIOVASKULAR,ANTIAGREGASI PLATELET,,,TABLET SALUT ENTERIK,100,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,,,,,30 tab/bulan.
257,asam askorbat (vitamin C),ascorbic acid (vit C),VITAMIN dan MINERAL,,,,TABLET,250,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
257,asam askorbat (vitamin C),ascorbic acid (vit C),VITAMIN dan MINERAL,,,,TABLET,50,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
268,asam folat,folic acid,OBAT yang MEMENGARUHI DARAH,ANTIANEMI,,,TABLET,"0,4",MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
268,asam folat,folic acid,OBAT yang MEMENGARUHI DARAH,ANTIANEMI,,,TABLET,1,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
268,asam folat,folic acid,OBAT yang MEMENGARUHI DARAH,ANTIANEMI,,,TABLET,5,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
270,asam fusidat,fusidic acid,OBAT untuk MATA,ANTIMIKROBA,,,TETES MATA,1,PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
279,asam ibandronat,ibandronic acid,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN - LAIN,,,INJEKSI,1,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Hiperkalsemia akibat keganasan. 
b) Metastatik tulang.",,1 vial/bulan.
299,asam mefenamat,mefenamic acid,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,KAPSUL,250,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,30 kaps/bulan.
299,asam mefenamat,mefenamic acid,"ANALGESIK, ANTIPIRETIK, ANTIINFLAMASI NON STEROID, ANTIPIRAI",ANALGESIK NON NARKOTIK,,,TABLET,500,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,30 tab/bulan.
310,asam pipemidat,pipemidic acid,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antiseptik Saluran kemih,,KAPSUL,400,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,28 kaps/kasus.
313,asam retinoat,retinoic acid,OBAT TOPIKAL untuk KULIT,ANTIAKNE,,,KRIM,"0,05",PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
313,asam retinoat,retinoic acid,OBAT TOPIKAL untuk KULIT,ANTIAKNE,,,KRIM,"0,1",PERSEN,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,"a) Tidak digunakan pada pagi dan siang hari.
b) Tidak untuk ibu hamil.",
317,asam salisilat,salicylic acid,OBAT TOPIKAL untuk KULIT,LAIN - LAIN,,,SALEP,10,PERSEN,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,Kulit disekitar lesi harus dilindungi dengan pelembab.,
317,asam salisilat,salicylic acid,OBAT TOPIKAL untuk KULIT,LAIN - LAIN,,,SALEP,2,PERSEN,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
317,asam salisilat,salicylic acid,OBAT TOPIKAL untuk KULIT,LAIN - LAIN,,,SALEP,5,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
329,asam traneksamat,tranexamic acid,OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,KAPSUL,250,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Untuk perdarahan masif atau berpotensi perdarahan > 600 cc.,,
329,asam traneksamat,tranexamic acid,OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,INJEKSI,100,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Untuk perdarahan masif atau berpotensi perdarahan > 600 cc.,,
329,asam traneksamat,tranexamic acid,OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,INJEKSI,50,MILIGRAM / MILILITER,Ya,Ya,Ya,Tidak,Tidak,Tidak,Tidak,,,,,,Untuk perdarahan masif atau berpotensi perdarahan > 600 cc.,,"Untuk FPKTP (PP): 4 amp/hari, maks. 3 hari."
329,asam traneksamat,tranexamic acid,OBAT yang MEMENGARUHI DARAH,OBAT yang MEMENGARUHI KOAGULASI,,,TABLET SALUT SELAPUT,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,Untuk perdarahan masif atau berpotensi perdarahan > 600 cc.,,
331,asam ursodeoksikolat,ursodeoxycholic acid,OBAT untuk SALURAN CERNA,LAIN - LAIN,,,KAPSUL,250,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,90 kaps/bulan.
334,asam zoledronat,zoledronic acid,ANTINEOPLASTIK dan IMUNOMODULATOR,LAIN - LAIN,,,INFUS,4,MILIGRAM / 100 MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Hiperkalsemia akibat keganasan. 
b) Metastatik tulang.",,1 vial/bulan.
334,asam zoledronat,zoledronic acid,OBAT yang MEMENGARUHI STRUKTUR dan MINERALISASI TULANG,,,,INFUS,5,MILIGRAM / 100 MILILITER,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Pasien dengan osteoporosis, hasil pemeriksaan BMD DXA, T score < -2,5 (bukan BMD ultrasound); atau
b) Riwayat fraktur osteoporosis.",,
345,asetazolamid,acetazolamide,OBAT untuk MATA,MIOTIK dan ANTIGLAUKOMA,,,TABLET,250,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"a) Hati-hati pemberian pada pasien dengan gangguan fungsi ginjal.
b) Sebagai penanganan awal dan sementara di FPKTP pada pasien glaukoma akut sebelum dirujuk.",,"- Glaukoma kronis: 120 tab/bulan
-Â Glaukoma akut: 30 tab/minggu (maks. 2 minggu)"
358,asiklovir,aciclovir,OBAT TOPIKAL untuk KULIT,ANTIVIRUS,Antiherpes,,KRIM,5,PERSEN,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
358,asiklovir,aciclovir,OBAT untuk MATA,ANTIMIKROBA,,,SALEP MATA,3,PERSEN,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Hanya untuk kasus keratitis herpetiformis.,,
358,asiklovir,aciclovir,ANTIINFEKSI,ANTIVIRUS,Antiherpes,,SERBUK INJEKSI,250,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
358,asiklovir,aciclovir,ANTIINFEKSI,ANTIVIRUS,Antiherpes,,TABLET,200,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
358,asiklovir,aciclovir,ANTIINFEKSI,ANTIVIRUS,Antiherpes,,TABLET,400,MILIGRAM,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
362,asparaginase,asparaginase,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Antineoplastik Lain,,INJEKSI,10,INTERNASIONAL UNIT,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Ya,,,,,,Untuk leukemia limfoblastik akut.,,
367,atapulgit,attapulgite,OBAT untuk SALURAN CERNA,OBAT untuk DIARE,,,TABLET,,N/A,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
371,atenolol,atenolol,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/bulan.
371,atenolol,atenolol,OBAT KARDIOVASKULAR,ANTIANGINA,,,TABLET,50,MILIGRAM,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,,,,,,,,30 tab/bulan.
371,atenolol,atenolol,OBAT KARDIOVASKULAR,ANTIHIPERTENSI,Antihipertensi Sistemik,,TABLET,50,MILIGRAM,Ya,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,,"Catatan:
Pemberian obat antihipertensi harus didasarkan pada prinsip dosis titrasi, mulai dari dosis terkecil hingga tercapai dosis dengan outcome tekanan darah terbaik.",,,,30 tab/bulan.
380,atorvastatin,atorvastatin,OBAT KARDIOVASKULAR,ANTIHIPERLIPIDEMIA,,,TABLET SALUT SELAPUT,10,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,Sebagai terapi tambahan terhadap terapi diet pada pasien hiperlipidemia.,,,"a) Jika setelah pemberian simvastatin selama 3 bulan berturut-turut dengan dosis 40 mg/hari pasien tidak mencapai target penurunan LDL < 100 mg/dL, disamping diet ketat lemak.
atau
b) Pasien ASCVD (pasca PCI/CABG, stroke iskemi dan/atau PAD, pascainfark) yang dibuktikan dengan EKG atau MSCT atau riwayat angiografi. Target LDL adalah â‰¤ 55 mg/dL, yang harus diperiksa setiap 6 bulan. Pemberian dapat dilanjutkan untuk mempertahankan pengendalian LDL, kecuali apabila ada kontraindikasi.",,30 tab/bulan.
380,atorvastatin,atorvastatin,OBAT KARDIOVASKULAR,ANTIHIPERLIPIDEMIA,,,TABLET SALUT SELAPUT,20,MILIGRAM,Tidak,Ya,Tidak,Ya,Tidak,Tidak,Tidak,,,Sebagai terapi tambahan terhadap terapi diet pada pasien hiperlipidemia.,,,"a) Jika setelah pemberian simvastatin selama 3 bulan berturut-turut dengan dosis 40 mg/hari pasien tidak mencapai target penurunan LDL < 100 mg/dL, disamping diet ketat lemak.
atau
b) Pasien ASCVD (pasca PCI/CABG, stroke iskemi dan/atau PAD, pascainfark) yang dibuktikan dengan EKG atau MSCT atau riwayat angiografi. Target LDL adalah â‰¤ 55 mg/dL, yang harus diperiksa setiap 6 bulan. Pemberian dapat dilanjutkan untuk mempertahankan pengendalian LDL, kecuali apabila ada kontraindikasi.",,60 tab/bulan.
393,atrakurium,atracurium,RELAKSAN OTOT PERIFER dan PENGHAMBAT KOLINESTERASE,RELAKSAN OTOT PERIFER,,,INJEKSI,10,MILIGRAM / MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Hanya untuk tindakan anestesi dan pasien ICU yang memerlukan, karena menggunakan ventilator.",,
394,atropin,atropine,ANTIDOT dan OBAT LAIN untuk KERACUNAN,KHUSUS,,,INJEKSI,"0,25",MILIGRAM / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
394,atropin,atropine,OBAT untuk SALURAN CERNA,ANTISPASMODIK,,,INJEKSI,"0,25",MILIGRAM / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
394,atropin,atropine,ANESTETIK,OBAT untuk PROSEDUR PRE OPERATIF,,,INJEKSI,"0,25",MILIGRAM / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
394,atropin,atropine,ANTIDOT dan OBAT LAIN untuk KERACUNAN,KHUSUS,,,TABLET,"0,5",MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
394,atropin,atropine,OBAT untuk SALURAN CERNA,ANTISPASMODIK,,,TABLET,"0,5",MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
394,atropin,atropine,OBAT untuk MATA,MIDRIATIK,,,TETES MATA,"0,5",PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
394,atropin,atropine,OBAT untuk MATA,MIDRIATIK,,,TETES MATA,1,PERSEN,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,,,
411,azatioprin,azathioprine,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,TABLET,50,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,120 tab/bulan.
418,azitromisin,azithromycin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Makrolid,SERBUK INJEKSI,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan/atau infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.",,3 hari.
418,azitromisin,azithromycin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Makrolid,SIRUP KERING,200,MILIGRAM / 5 MILILITER,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan/atau infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.",,3 hari.
418,azitromisin,azithromycin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Makrolid,TABLET,250,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan/atau infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.",,3 hari.
418,azitromisin,azithromycin,ANTIINFEKSI,ANTIBAKTERI,Antibakteri Lain,Makrolid,TABLET SALUT SELAPUT,500,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,"Diberikan atas persetujuan dokter yang memiliki kompetensi di bidang ilmu penyakit tropik dan/atau infeksi atau DPJP yang ditunjuk oleh KFT/KPRA untuk:
a) Antibiotik kategori Watch.
b) Ketika antibiotik kategori Access tidak efektif.",,3 hari.
418,azitromisin,azithromycin,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antiframbusia,,TABLET SALUT SELAPUT,500,MILIGRAM,Ya,Ya,Tidak,Tidak,Tidak,Ya,Tidak,,,,,,"Catatan: Disediakan oleh Program Kemenkes.

Dapat diberikan pada penderita frambusia dan kontaknya sesuai dengan Permenkes No. 8 Tahun 2017 tentang Eradikasi Frambusia.",,
421,bahan tumpatan sementara,temporary filling material,OBAT dan BAHAN untuk GIGI,BAHAN TUMPAT,,,SERBUK,,N/A,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
434,barium sulfat,barium sulfate,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Gastrointestinal,,SERBUK,92,GRAM / 100 GRAM,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
434,barium sulfat,barium sulfate,DIAGNOSTIK,BAHAN KONTRAS RADIOLOGI,Gastrointestinal,,SUSPENSI,95,PERSEN,Tidak,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,
438,basiliksimab,basiliximab,ANTINEOPLASTIK dan IMUNOMODULATOR,IMUNOSUPRESAN,,,INJEKSI,20,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,,,,,,"a) Diberikan 20 mg pada 2 jam sebelum dilakukan transplantasi, dan 20 mg diberikan 4 hari setelah transplantasi.
b) Diberikan bersama dengan siklosporin dan kortikosteroid.",,
442,bedak salisil,salicyl powder,OBAT TOPIKAL untuk KULIT,ORAL,,,SERBUK,2,PERSEN,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,Hati-hati penggunaan pada bayi.,,
443,bedakuilin fumarat,bedaquiline fumarate,ANTIINFEKSI,ANTIINFEKSI KHUSUS,Antituberkulosis,,TABLET,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,,,,"Catatan:
a) Disediakan oleh Program Kemenkes.
b) Penggunaan sesuai dengan Program Nasional Pengendalian TB.",,"a) Hanya dapat diberikan di FPKTL sesuai dengan SK Penetapan Rumah Sakit dan Balai Kesehatan Pelaksana Layanan Tuberkulosis Resistan Obat. (Kepmenkes No. HK.01.07/MENKES/350/2017).
b) Diperlukan pemeriksaan EKG sebelum memulai pengobatan (obat ini menyebabkan QTc prolongation).
c) Jika diberikan bersama obat lain yang juga menginduksi QT prolongation, maka pemeriksaan EKG harus dilakukan setiap minggu.",,"- Minggu 1âˆ’2: 400 mg/hari.
- Minggu 3âˆ’24: 200 mg, setiap 48 jam."
466,bendamustin,bendamustine,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,SERBUK INJEKSI,100,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Untuk Chronic Lymphocytic Leukemia (CLL) (stadium B atau C).
atau
b) Untuk Multiple Myeloma (MM) (stadium II atau III) setelah gagal dengan pengobatan lini pertama sebelumnya.",,"- Untuk CLL: 100 mg/m2 pada hari 1 dan 2 pada siklus 28 hari. Pemberian maks 6 siklus.
- Untuk MM: 120-150 mg/m2 pada hari 1 dan 2, dikombinasikan dengan 60 mg/m2 prednison secara intravena atau peroral pada hari 1 sampai 4, pada siklus 28 hari."
466,bendamustin,bendamustine,ANTINEOPLASTIK dan IMUNOMODULATOR,ANTINEOPLASTIK,Alkilator,,SERBUK INJEKSI,25,MILIGRAM,Tidak,Ya,Tidak,Tidak,Tidak,Tidak,Ya,,,,,,"a) Untuk Chronic Lymphocytic Leukemia (CLL) (stadium B atau C).
atau
b) Untuk Multiple Myeloma (MM) (stadium II atau III) setelah gagal dengan pengobatan lini pertama sebelumnya.",,"- Untuk CLL: 100 mg/m2 pada hari 1 dan 2 pada siklus 28 hari. Pemberian maks 6 siklus.
- Untuk MM: 120-150 mg/m2 pada hari 1 dan 2, dikombinasikan dengan 60 mg/m2 prednison secara intravena atau peroral pada hari 1 sampai 4, pada siklus 28 hari."
483,benzatin benzilpenisilin,benzathine benzylpenicillin,ANTIINFEKSI,ANTIBAKTERI,Beta laktam,,INJEKSI,1200000,INTERNASIONAL UNIT / MILILITER,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,,,,,,,,2 vial/bulan.
